0.4381
-0.083
-0.2512
-0.4384
-0.0864
0.4998
-0.0119
0.4674
0.3194
-0.3534
0.2928
-0.011
-0.1067
-0.1277
0.1917
0.2506
0.1903
0.3582
-0.0843
0.052
0.057
0.183
0.3081
0.2368
0.1815
-0.0121
0.5256
0.326
0.0744
-0.1046
0.4372
0.1206
0.0034
0.2664
-0.0881
0.2261
0.1642
0.124
-0.0997
0.238
0.1081
-0.0824
0.0356
0.1422
0.1876
-0.1431
-0.259
0.37
0.2383
-0.0698
0.0651
0.1852
0.3174
-0.047
0.2042
0.2234
0.0615
0.3124
0.1849
0.0581
0.1654
0.3148
-0.0306
0.3023
0.0749
0.0997
0.0133
0.372
0.2268
0.331
0.2834
0.2089
-0.0903
-0.1185
-0.2197
0.2836
0.1074
0.0483
0.1561
0.0548
-0.3655
0.2594
0.1482
0.021
0.1589
0.3215
0.1352
0.0136
0.0984
